unique_id,birth_year,workclass,fnlwgt,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
8ac9ae7b-9b61-4c95-96f4-5293c2c36cd8,1977, Private,155659, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States,134568
465e05f4-3fa3-4810-9bef-3c20611dc6eb,1968, Private,266091, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,45, Mexico,137661
8e211a02-fdff-4e8f-8a2b-bd49eb9c6360,1998, Private,324854, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States,67227
bc39fde4-efcc-4595-b35c-eaa6bede8a09,1971, Private,154891, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,117430
df3b8f2c-2245-43fe-bd0f-a3172f11049a,1973, Private,172493, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,12, United-States,136021
ed6f4611-f783-43b3-88d0-750b035adbff,2000, Private,230475, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,44, United-States,61375
ad7f9c04-bc66-4f5f-9ed1-9df7330f0af0,1996, Self-emp-not-inc,31717, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,58727
90138b96-c918-446b-81e5-6cf0ef569ebd,1963, Private,92691, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,3, United-States,82908
4b911e65-7903-4835-a009-fec828b23c38,1988, Private,136343, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,78817
7c49812b-564d-4f17-ad52-8a77e33f4439,1997, Private,207213, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States,73376
1d8735d0-90ae-4751-a458-af98f5c762e9,1998, Private,276624, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States,104331
5a6c9910-37b6-4f95-a3f3-b2d7ac29e974,2004, Private,362999, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, United-States,116984
634d5090-f341-41e8-b9a0-529840dffd17,2001, Private,82889, Never-married, Adm-clerical, Own-child, White, Female,0,0,16, United-States,112016
8cbd54ba-369c-49f0-9bbd-50b29c26193a,1994, Self-emp-not-inc,106742, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,75, United-States,63513
1241a21a-4282-4155-b586-2158b78634de,1977, State-gov,80914, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,47, United-States,73568
82baddc2-6320-4530-b2df-0441b60e2813,1992, Private,290964, Never-married, Sales, Not-in-family, White, Female,0,1590,40, United-States,110490
1183b9d6-0d21-4034-8c1f-8b76a2805621,1991, Private,69251, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,40, Philippines,79480
92e9eee7-572d-45cc-9a4f-3470f59c6519,1987, Private,99146, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,50, United-States,59628
c6aff13f-85f3-4eb0-80c3-0075d434c404,1989, Self-emp-inc,187053, Separated, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States,66492
605b2a2a-d8c0-4210-bf3f-ab1b115fc8da,1978, Self-emp-not-inc,113434, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,57372
03f454e0-e62e-4e27-afd7-173cfdd3aeab,1976, Private,34845, Divorced, Craft-repair, Other-relative, White, Male,0,0,40, United-States,113869
6e3533ff-3c86-4167-801e-6036b59b4780,1970, Private,155433, Married-civ-spouse, Other-service, Wife, White, Female,0,0,35, United-States,109159
8d9030db-463d-4077-8f72-61b25626ef40,1976, Private,109832, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,40, United-States,135935
740cbc5d-97eb-4f27-b964-21a528f1312d,1982, Private,132633, Never-married, Priv-house-serv, Not-in-family, White, Female,0,0,40, ?,147282
8401129c-ec43-44e1-a502-893420031228,1975, Self-emp-not-inc,211762, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,124448
be5fc701-3632-4b68-b192-3180c815ff9f,1985, Private,243409, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States,104704
9f7a3956-4536-42ba-8165-68f887b2cb2b,1989, Self-emp-inc,202027, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,60, United-States,105244
fa901b04-830d-4382-8bf5-e7c76604043d,1988, Federal-gov,153066, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,70114
cec8b965-71d8-4979-a6b8-b247a21c952b,1980, Private,215468, Separated, Machine-op-inspct, Unmarried, Black, Female,0,0,7, United-States,142642
e3a67c3d-438a-452b-8127-952979f1d260,1973, Private,177669, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States,119690
0f2e2495-d290-4905-9847-28e51ebdf248,1980, Private,116632, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,136610
13647288-2daf-4f3a-bf8a-bc93f19e347a,1988,,156780, Never-married, Sales, Other-relative, Asian-Pac-Islander, Female,0,0,40, ?,87801
6a818c26-c8e8-415c-a86c-a748513f162e,1986, Private,160808, Married-civ-spouse, Craft-repair, Husband, Black, Male,4386,0,48, United-States,84858
f154d04b-7020-4f41-aff7-1f179ec1ae19,1964, Private,163729, Divorced, Tech-support, Unmarried, White, Female,2597,0,40, United-States,128353
f8cd02ba-3b89-4fc3-a5af-4eab1068a42f,2005, Private,318002, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States,137322
b3688d40-5bb2-451b-9f44-4a749425442a,1991, Private,23871, Divorced, Other-service, Unmarried, White, Female,0,0,30, United-States,100793
ca5d11ec-23d9-433d-a019-97e40c2a3faf,1992, Local-gov,186993, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,143900
44d88dda-ccc5-4d32-aab5-0c52a3534790,1968, Private,197114, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,28, United-States,128401
32dd7dec-45a3-4f51-a4ca-89855b1ce2d4,1974, Private,114056, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,84, United-States,59730
c53d2173-474e-4a1f-8f93-dd51f2c4eb73,1972, Self-emp-not-inc,104501, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,60, United-States,122833
463096a7-d255-4c02-8969-2a842214eb12,2001, Private,175424, Never-married, Adm-clerical, Own-child, Black, Female,0,0,40, United-States,109211
e6cd9ec4-da0e-4fd9-b7bd-f9b32952fca7,1974, Private,118565, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, United-States,52976
87b5c7cd-2124-4ff9-b1b1-6e5a579fff6e,1982, Private,214503, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,44, United-States,91167
15592f78-aefb-4d19-9e53-7d5ef21360c2,1990, Private,40067, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,103218
90bb1e46-1126-4184-96d5-89974cc4455a,1996,,229223, Married-civ-spouse, Prof-specialty, Wife, White, Female,7688,0,36, United-States,109678
71600522-c0bb-4276-abc2-140cf6954738,1989, ?,124836, Divorced, ?, Not-in-family, Amer-Indian-Eskimo, Female,0,0,36, United-States,98620
05b5c474-1970-41cd-aec4-cba06ab36085,2006, Never-worked,157131, Never-married, ?, Own-child, White, Female,0,0,10, United-States,54227
892555d4-c87c-496c-9109-fd3771dc8669,1988, Private,149833, Married-civ-spouse, Exec-managerial, Wife, White,,0,0,40, United-States,116371
924d6758-1d1c-4ff7-9429-6d0df1db5078,1972, Private,276515, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Cuba,66613
8d10adb7-9ea9-4382-b4a9-1fb6f7c192f5,1984, Private,173607, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,76741
009a69dd-3042-4fb8-baee-3817f78ead92,2005,,278915, Never-married, Handlers-cleaners, Own-child, Black, Female,0,0,52, United-States,50316
cb259f13-c143-47a8-9b97-547685b81a5a,1990, Private,182926, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,43, United-States,111098
69b270c0-f61d-4ef8-af8b-38367b4bb395,2006, Private,317425, Never-married, Other-service, Own-child, Black, Male,0,0,7, United-States,92197
76383957-4de5-454c-a25f-f03dffba8f34,1977, State-gov,148171, Divorced, Prof-specialty, Unmarried, White, Male,0,0,50, France,108293
343d1ced-8924-4a03-b610-b9c3d051cf70,1994, ?,101697, Married-civ-spouse, ?, Wife, White, Female,0,0,20, United-States,52072
6647b457-8361-4a78-b3a2-93ece2b5fca3,1999, Private,113436, Never-married, Adm-clerical, Own-child, White, Male,0,0,15, United-States,92379
817d3058-cc89-49b5-a66f-d5b0fecc0127,1967, Self-emp-not-inc,34297, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,54742
51cfd7a8-d4d2-4593-b896-5cf211d0b4d9,1998, Private,280093, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1628,50, United-States,106934
4be09583-0be4-43bb-a236-271b35b84531,1998, Private,132572, Never-married, Adm-clerical, Own-child, Black, Female,0,0,40, United-States,116008
6b987120-397c-42bc-a0c9-86fad9c2be40,1984, Private,321856, Divorced, Transport-moving, Not-in-family, White, Male,0,0,60, United-States,60987
eb97f2db-bb74-4bf3-b069-bc8a5d66f3c1,1981, Federal-gov,287008, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,35, United-States,67252
59400540-2aa0-412e-aa28-b1cdbd69231e,1965, Private,307423, Never-married, Other-service, Not-in-family, Black, Male,0,0,50, United-States,125032
7751f488-3c52-43c4-8061-57308b13e51e,1977, Self-emp-inc,212120, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,145914
1b77d787-20e9-41d0-8e08-48dac05053eb,1994, Private,212064, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States,134623
03ae7239-6703-43f8-86ff-f7666aca990a,1976, Private,34186, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,70, United-States,143332
34491381-fdcb-4378-976b-2356d783f971,2001, Private,185106, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,40, United-States,143496
53187b0a-93e9-450a-92d5-c6b9310871a8,1978, Private,56841, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,91507
167622b9-1c13-4e2e-9e6b-90de74807ccc,1978, Private,202560, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, United-States,121225
8b0b2b2b-7651-4986-9b9c-88daacb1bfab,1963, Private,83045, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,53845
394065d3-9c5f-4fc5-911f-7f991e8306a8,2007, ?,241021, Never-married, ?, Own-child, Other, Female,0,0,40, United-States,52983
6e96d813-d351-440a-ab62-a04250d1871a,2002, State-gov,151991, Never-married, Tech-support, Own-child, White, Male,0,0,20, United-States,69338
239c83e6-8d32-44c6-b791-b9cf1e3f4b8c,1998, Federal-gov,207537, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States,55825
6d4c0190-17ff-4408-b167-06a8677c68f7,1977, Private,158286, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,144890
462b2889-4a27-4380-a56b-536624ceb311,2005, Private,262515, Never-married, Other-service, Other-relative, White, Male,0,0,20, United-States,96249
306e4177-6606-4a24-8260-bcae810c0470,1989, Self-emp-not-inc,319831, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States,83984
141b1616-4da4-46f8-9739-6a9e1bdb0bd1,1983,,178983, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States,59878
0430c83b-1014-448f-bf17-cd70637903e7,1969, Private,208019, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Mexico,101634
63b861f3-51e8-4f44-861d-c19314e8bd60,1988, Private,32776, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,40, United-States,101947
ab09211e-b5f3-422a-8411-2c8b1e8dcde6,1934, ?,225063, Never-married, ?, Own-child, Asian-Pac-Islander, Male,0,0,10, South,105357
2a0c26f8-ff47-4351-923e-adddf7e513fe,1982, Private,98427, Married-civ-spouse, Other-service, Wife, Black, Female,0,0,35, United-States,69939
245f2a5b-af99-4c50-a4d9-59bc20543cfe,1985, Private,153976, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,98669
4dec70d8-f574-4459-ae66-5ac8f95ed2da,1979, Private,204205, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,48, United-States,95275
7ef9264b-318f-4ff7-8349-33df12b2a0c4,1962, Private,71751, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,98, United-States,110527
1773df32-5623-4f74-aedf-0046e1791fae,1961, Self-emp-not-inc,52144, Widowed, Exec-managerial, Not-in-family, White, Male,0,0,35, United-States,124459
7d8da6b5-5909-4721-990d-256ab5e8002f,1965, Self-emp-inc,141326, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States,116677
a2ecf0d0-739d-4685-88f8-563395a076c8,1999, Private,374918, Married-civ-spouse, Other-service, Wife, White, Female,0,0,40, United-States,55215
333a95f9-4454-4d2b-901c-6f72496886d8,1959, Private,274916, Widowed, Sales, Unmarried, White, Female,0,0,40, United-States,94615
e65a91a0-573d-4800-b7da-f5d8813cccb0,1985, Private,106961, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,50808
52eb1f74-3c25-43c9-9787-c8a3ff2b1a88,1985, Federal-gov,184964, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States,118940
14deed86-1051-41e4-8887-2f58da0139ee,1988, Private,174938, Divorced, Tech-support, Unmarried, White, Male,0,0,20, United-States,58159
ed6ea71e-4916-4bea-96da-9f40035b3c9b,2004, ?,144685, Never-married, ?, Own-child, Asian-Pac-Islander, Female,0,1602,40, Taiwan,136247
52747989-d0ee-418b-8805-2652d432142a,1958, Private,284021, Widowed, Sales, Not-in-family, White, Female,0,0,40, United-States,55861
031412ad-d761-4d6f-a4fe-ab0c6ce3ae01,2004, Private,161092, Never-married, Handlers-cleaners, Own-child, White,,0,0,40, United-States,112475
be64d594-3a28-43cb-bd34-173be8ce884a,1977, Private,196707, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States,57820
fc2f0f22-4834-424a-9783-d5cb4e847122,1977, Federal-gov,102771, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,91538
96c7b1b4-3b01-4d93-ba33-f369adc74b73,1979, Private,217654, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Germany,95283
7ca4663a-9190-443d-bdee-06f88277b7d2,1999, Private,81286, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States,63829
fb91f25e-d65b-4950-a1fb-32c5718d9ce1,1979, Private,51664, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,64529
b91f6140-4139-46e1-ba64-2dc212720699,2003,,184756, Never-married, Adm-clerical, Own-child, White, Female,0,0,16, United-States,70094
76a4669f-da5f-45cc-8edc-522ea1e90dc6,1989, Private,186886, Divorced, Exec-managerial, Unmarried, White, Female,0,0,55, United-States,61982
d1abc9f2-51c3-4f91-b2fa-db3f732e3079,1987, Private,117567, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States,62562
29f766b9-6e48-4da8-ae60-294dfdd450fd,1978, Local-gov,215895, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States,66707
2000687b-28f3-4274-96bf-f3db0ff2c98f,2003, Private,164991, Divorced, Sales, Unmarried, Amer-Indian-Eskimo, Female,0,0,38, United-States,109692
82387e2c-1859-499e-a244-63aaee616b5e,1974, Self-emp-not-inc,99894, Never-married, Tech-support, Not-in-family, Asian-Pac-Islander, Female,0,0,15, United-States,66347
c9a63f20-a5f4-4891-942e-86d64ff76b35,1999, Local-gov,167835, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,38, United-States,86766
be3fac58-4420-490b-aa2b-569c23dacf08,1960, Private,171373, Widowed, Farming-fishing, Unmarried, White, Female,0,0,40, United-States,129002
21dc3097-15f6-4d01-a01a-c64bad112343,2002, Private,216984, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States,91472
6c481012-e7b1-453f-9b89-96c62d25e075,2001, Private,50953, Never-married, Priv-house-serv, Own-child, White, Female,0,0,10, United-States,132370
1c69481c-64da-4724-8feb-150a82c7ed42,1986, Private,152237, Never-married, Sales, Not-in-family, White, Male,0,0,45, ?,105683
f2d88d65-775c-442a-ab9a-ee14e25e88cb,1967, Private,190942, Widowed, Priv-house-serv, Not-in-family, Black, Female,0,0,30, United-States,93865
0c71253d-c173-412a-a70b-9a00a3e81a88,1991, Private,111567, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,96042
38f11081-62cb-4c2f-9674-e55935348f67,1987,,265038, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States,113673
6329c09f-9754-4b7d-ac5e-a41c24535207,1990, Private,104293, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States,140977
3f2a3fa0-507a-4243-a4d7-2b2af7e77493,1975, Private,348751, Married-civ-spouse, Machine-op-inspct, Husband, White,,0,0,40, United-States,125754
57cecf9c-5ccb-4fa7-86e8-e262f8947337,1992, Private,111836, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,50, United-States,60985
8bbec9bf-5915-4b3e-a052-6bf375071bc5,1996, Private,159001, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,30, United-States,99338
0ccd1629-91a9-44c1-93b5-f1f173c50a41,1961, Private,213945, Married-civ-spouse, Sales, Husband, White, Male,15024,0,40, Iran,128331
c54dec27-0c96-4379-95b4-4e282a7313ce,1972, Federal-gov,76131, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Female,0,0,40, United-States,121663
726ebebc-4724-4b9b-b2d7-25e65d94b3e7,2005, Private,129620, Never-married, Other-service, Other-relative, White,,0,0,30, United-States,76330
62b04308-a495-4217-a434-7b61c72585d6,1994, Private,31985, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States,70196
9bfda589-0d5b-4587-964b-a9a6993f423d,1979, Self-emp-not-inc,420986, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,73262
450bad60-5780-4d2d-9749-bca430a78cbf,1971, Federal-gov,271544, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,1977,40, United-States,62197
1a054e25-c457-428a-b66f-df24870387b8,1984, Private,115932, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, Ireland,89411
cb8b3f57-87e6-48a9-bfa4-7f68cc9706ac,2005, Private,164938, Never-married, Other-service, Own-child, White,,0,0,25, United-States,96282
704d439c-922b-4611-a9c5-a8e14043271c,1992, Private,218322, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,80001
e03f8a31-2d69-4121-9f32-4a5e0a4f261f,1977, Private,161676, Never-married, Transport-moving, Not-in-family, Black, Male,0,0,40, United-States,130947
fc451b12-a0e5-4370-adb6-1b5b4bccf868,2007, Private,175465, Never-married, Other-service, Own-child, White,,0,0,14, United-States,126338
ca2fac41-8890-4f20-b628-3146b9cd348c,1999, Private,218667, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States,138711
21884d58-c77d-4209-b0e6-4ab154bc6479,1980, Local-gov,160943, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, United-States,51902
13fbb297-2198-4b2f-938d-b4c9d63132c5,1975, Private,240841, Divorced, Other-service, Unmarried, White,,0,0,35, United-States,104711
145efaa0-56be-4d52-a5c4-3f30cdf45ca1,1989, Private,178322, Married-civ-spouse, Sales, Husband, White,,0,0,50, Germany,139894
c17dd9be-0190-4024-9940-40515353c3fc,1971, Private,141388, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,131816
5e0bebeb-c7d4-4a38-af26-ced4398df3e2,1986, Self-emp-not-inc,357962, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,144763
a713decb-3eb8-4312-9865-24946786d12e,1982, Self-emp-not-inc,133584, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, El-Salvador,109922
8df62a09-544f-473c-8657-1fa4d04ddf78,1977, Private,151584, Married-civ-spouse, Exec-managerial, Husband, White, Male,7688,0,60, United-States,64677
d5544f2c-25c5-437f-b91a-1cc9558f5794,1972, Private,379682, Married-civ-spouse, Other-service, Wife, White, Female,0,0,20, United-States,64595
db48d77d-73d5-463e-acc0-6457242de31c,1973, Private,467611, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Mexico,50966
32d72493-1572-41cf-a437-5fb4ee9dad59,1962, ?,266037, Married-civ-spouse, ?, Husband, White, Male,0,0,40, United-States,59750
71d2ec9b-6e22-4296-a84d-74e6227d8d14,1988, Private,83471, Widowed, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,20, United-States,98013
2d848c6a-b291-494a-baa2-33cdecb702b5,1979, Self-emp-inc,191776, Divorced, Sales, Unmarried, White, Female,25236,0,42, United-States,116993
61fd1391-07e5-4fca-9eb3-cd4eae06dad2,1976, Private,121124, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,72502
2f10b968-64bb-4fce-9ea6-a8b56e722d7b,1965, Private,170104, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,50, United-States,85900
2bb60468-6005-421d-927b-e910159c1e5a,2002,,161532, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,35, United-States,112196
8110fbfe-b395-4466-9ff8-5dc7204faaaa,1995, Private,53642, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,114249
e89ec98d-e73e-4226-be0e-3c153e28d12f,1944, ?,174995, Married-civ-spouse, ?, Husband, White, Male,0,0,8, Canada,63787
a5fa1ed6-a400-4713-9391-3911b7d4f673,1984, Private,230961, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,83788
105183e9-b978-437d-b68d-1886e2bffa92,1979, State-gov,199326, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States,107794
2f906beb-fc8c-4e6c-9afd-6d20bf19b462,2006, Private,426895, Never-married, Farming-fishing, Own-child, White,,0,0,55, United-States,96124
34648d8f-f020-431e-9af0-95c43a8efc76,1997, Private,194690, Never-married, Other-service, Own-child, White, Male,0,0,50, Mexico,131180
df29cecf-daf1-4535-88c7-f3cfb175449a,1988, Private,280440, Never-married, Tech-support, Unmarried, White, Female,0,0,45, United-States,73394
b734bf61-ed1b-4bfe-9131-c4065186fd6e,2005, Local-gov,176831, Never-married, Other-service, Own-child, Black, Female,0,0,35, United-States,81766
635cce33-a98f-4cf2-93be-be8db19a0599,1990, Self-emp-not-inc,177639, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,78775
97e1d9d8-5c21-4201-bfe2-304a85fa0e15,1984,,291192, Widowed, Sales, Not-in-family, White,,0,0,40, United-States,89538
f1e8b929-79ae-422c-9da5-fd8c31ba9ba4,1999, Local-gov,31873, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,81775
9b8a9d1f-fcb2-47d0-92ec-85f90b8b6207,1997, Federal-gov,285432, Never-married, Transport-moving, Not-in-family, Black, Male,0,0,40, United-States,126151
10c86ca1-7b92-4ea2-b1cf-135c5144510c,1998, Private,250038, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,127283
df6d1c95-b2be-4923-90e3-13985b1b5556,1987, Federal-gov,81853, Divorced, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,40, ?,89207
405f17ad-fae1-4a1e-a88a-046f95d8d514,1992, Private,193285, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States,52564
55073a5a-27bd-40a2-86ca-6c36d7e4c0e1,1983, Private,171234, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,55, United-States,136524
e1d800c4-c03d-4429-9357-6c22c0e8e902,1996, Private,109001, Married-civ-spouse, Prof-specialty, Husband, White,,0,0,38, United-States,57131
2019b675-d8c5-4e51-bcc1-010dceb02bdd,1960, Private,477697, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,16, United-States,104635
94374b44-fb93-4d2e-86cd-62d179be79de,1980, State-gov,111483, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,143209
96edb408-127f-419e-9aa5-44e22e3d47bc,2004, Private,238384, Never-married, Sales, Not-in-family, White,,0,0,30, United-States,94213
ffe24f5d-7071-4480-b94f-7bac32d0c312,2001, Private,340543, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,38, United-States,72793
0737032f-c753-4292-ae42-b0204992c8f0,1991, Private,314310, Married-spouse-absent, Sales, Not-in-family, White, Male,0,0,20, United-States,96473
e6029319-1056-45d3-bc6b-afdf736fb580,1966, Local-gov,53481, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,35, United-States,127811
f701c842-eea4-4a22-b621-dc19116c9bc0,1991, Local-gov,27959, Never-married, Other-service, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, United-States,133405
2cca7b5c-883f-4cab-95c2-3ea879f1b1ab,1982, Local-gov,126319, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, United-States,148681
3ee27fe3-b659-4908-8b3d-102f9ce98853,1997, Private,118799, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,134042
dd004d51-acc7-44d7-9a5f-8318039fb6a8,2006, Self-emp-inc,174202, Never-married, Transport-moving, Own-child, White, Male,0,0,60, United-States,66330
4c873fd5-c7da-4786-aea5-699697b7eec3,1975, State-gov,203039, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,88959
43d97928-2569-4875-94d3-cb08f102e97a,1974, Self-emp-not-inc,124793, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,30, United-States,96508
632216ed-c705-45fa-8cb8-091172471641,1976, Private,99096, Divorced, Adm-clerical, Not-in-family, White, Female,0,1590,38, United-States,124186
d2df309e-e99e-4542-9281-93afa004aaf4,1975, State-gov,185800, Divorced, Prof-specialty, Unmarried, Black, Female,7430,0,40, United-States,91223
f45311da-8a3c-4a91-993e-ea71be1a806c,1998, Private,159897, Never-married, Exec-managerial, Unmarried, Black, Female,0,0,40, United-States,140960
d4b5783e-e619-4b4d-8882-0c4824476a8d,1984, Federal-gov,77332, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,50, United-States,129235
83be9def-ba3b-4f2e-9645-d11fec61fac3,1996, Private,336951, Married-civ-spouse, Exec-managerial, Husband, White,,0,0,50, United-States,73746
3c529796-7c77-4bb8-b931-ebb53813bd8f,1996,,201186, Married-civ-spouse, Sales, Husband, Black, Male,99999,0,40, United-States,144916
b874713d-7fc4-432e-91ec-ae5e0a2d2de0,2005, Private,184207, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States,111235
f21a5e6d-c0b7-41cb-9ae6-425b9f354cc2,1984, Private,20109, Divorced, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,0,0,84, United-States,107231
235d7c09-b44a-49d2-a501-7cab8ac041eb,1981, Local-gov,155106, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,75285
7d577ac7-3451-4120-ae8f-2460be494ebd,1949, Private,311184, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,24, United-States,102406
df3b28ac-ce4b-4bb2-b5c2-54906e71f155,1971,,136823, Widowed, Exec-managerial, Not-in-family, White, Female,0,0,30, United-States,129260
aa1f49de-3553-4624-b276-f9e100d97f01,1994, Private,176123, Never-married, Machine-op-inspct, Other-relative, Asian-Pac-Islander, Male,0,0,40, Vietnam,85692
ff1f1d09-7865-4e69-831a-e9dbbeea45e7,1997, Private,129629, Never-married, Tech-support, Other-relative, White, Female,0,0,36, United-States,131657
