unique_id,education,education-num
09d121f9-745b-410c-b7d8-49f28bdfca77, Some-college,10
78712763-19a0-4ce9-8018-7ca82fac3d76, Assoc-acdm,12
843adb64-b443-4d30-9fa1-b0c71ec1e557, HS-grad,9
c52c2370-827c-44dd-a589-333803f148e8, Some-college,10
29283f62-1d8e-4391-b18b-52229a77191b, Some-college,10
68fbe3ff-c15f-4aeb-938d-fba38e03c3aa, Some-college,10
11ab64ca-a095-4518-b9b8-06b2ea4f40d3, 10th,6
fe121170-2aba-4ad2-82c4-bae038ad2b17, Some-college,10
7a859bdd-6d3e-4ee2-bf0f-4c5266fd39be, HS-grad,9
, Some-college,10
4af731f0-1990-4cb5-b9d5-52e5b105b745, Some-college,10
8abc58cf-dad6-46c6-ba9a-5c59031ed8ee, HS-grad,9
58f2396f-4461-4e2c-bfc0-163ae2141377, 11th,7
f7fe6b0b-5632-4288-8364-060b0e0d3386, Some-college,10
d883959b-3d63-4bfb-8b50-07a2af2758fe, Some-college,10
6a47ead2-6bdc-429b-bb2f-2371807ec66c, HS-grad,9
30bd3207-4028-4d76-a11d-05efa8ee27b1, HS-grad,9
bb660519-11bf-402d-9b4f-f9f3aef9e6da, Bachelors,13
970e2039-a0f0-4e5d-8b58-988164e50045, Bachelors,13
03ae2f8d-54c7-4069-b9d3-69c42d3e107f, Bachelors,13
3ac7f35e-c18c-484e-a2be-900a03350069, Prof-school,15
45b47230-b5fe-49a7-80c6-936a9961162e, 11th,7
e6f7bf8e-ec41-4b23-9116-1a4a92776105, Bachelors,13
b270cf41-f822-44f1-9eea-8a8def13aee4, HS-grad,9
56c1bc53-eac5-404f-addb-097e7aefaa37, HS-grad,9
4082435d-3ae9-40bb-a282-c280863f5449, Some-college,10
a3dc6c69-91cb-4830-8833-8e5723bac6b2, Bachelors,13
f6f75f28-e2b0-45b6-a980-ca85bd0a5a8d, HS-grad,9
c0003b56-5c94-4f8a-87f3-89141b28bdfe, Bachelors,13
23cad643-7fe7-410c-93c6-6ea9e487b9bc, Some-college,10
61d8f29c-de70-473f-948d-0fd17b3d87de, Masters,14
85911b78-16b4-4a67-902f-2e6acac8e153, HS-grad,9
6b695615-580e-4d66-b859-d31a42baba84, Some-college,10
2b75add0-17c2-4bb5-82b4-a0d77b46f234, Assoc-voc,11
37e1b728-7107-4d2f-afe0-2fbefda8e4bd, HS-grad,9
7b6b4a12-e53a-4cc4-aeb7-5ce54f28219c, Assoc-voc,11
d8e08a49-66b1-4cfa-9658-e6ab5d57d4ac, 11th,7
1c2cee70-8d61-40d7-a048-a8676c44a2f9, HS-grad,9
b6dd0532-98a3-433b-bd0b-738a040c606d, 11th,7
300e2610-3f71-4c21-a7cb-4e8a72392c29, Bachelors,13
2a2fcf79-b846-4439-a9c6-edfc17e19ccf, Masters,14
acb8163c-b045-49f4-9d06-3bc260e2e6ff, 11th,7
ea96664f-0a84-45a2-a42a-b901210181ea, HS-grad,9
05cede00-e2ce-4411-8acf-60d5625fc0e6, HS-grad,9
5b03fe81-2fb3-40f7-a231-8c8836801990, Some-college,10
55636489-f8bb-4bca-8b6d-ce49eb1758d7, Some-college,10
7bdca272-94cd-4c1c-9d03-fee573fdcb8a, HS-grad,9
44deb7d6-c0fa-4c40-84bc-18b3a4684cb1, Some-college,10
a7bbadcf-2b1a-4687-bad5-d7f109369394, Some-college,10
833ac450-53c9-42e5-bb95-3f5b1efc4ffa, Some-college,10
300ae48b-7bcb-468f-ab11-962d5669d20e, Bachelors,13
f1c347f5-bfa4-422a-8a98-772a0610bb86, Bachelors,13
24b14fdc-ffe3-437c-bcfa-59abd68e5254, Some-college,10
01c5fd4b-c5f2-4a32-85e8-edaa902e2626, Bachelors,13
3c3d70c6-4f6c-448c-b317-a8c03ea5eb9d, Assoc-voc,11
81f987ec-f535-479f-889e-e7b14a994643, 7th-8th,4
e5373c63-7a69-484d-b5b7-a0fb3ea3561a, 7th-8th,4
1015147a-ef79-4c8d-86b8-eb53e3a76556, Assoc-voc,11
2b9f3976-e557-47ef-9a5a-e4eda54e39cd, HS-grad,9
0511921e-7280-46b2-bec6-f407f54b3905, Some-college,10
c3e9064d-dd17-458b-a8ad-099c99bda2c1, 9th,5
064c3d68-59a7-4d81-909c-2040c9b10d75, HS-grad,9
369c8e2e-19cd-4425-8f10-70d96bb9eeef, HS-grad,9
6c4ff402-ff43-4004-8cda-ccfd17d704a6, Some-college,10
, Bachelors,13
12672f21-a37f-4679-8d68-d5ed08a2bb63, Masters,14
1cab9d79-ab3f-4f1f-ac10-0d14be44f1da, HS-grad,9
2b502970-881a-4ef8-9144-1effaca3f955, Some-college,10
329e3ca0-b319-4c3f-9dae-8e99082da74a, Some-college,10
78eb9ddd-f55c-4538-b6d5-eaeedad94b48, Prof-school,15
60e01869-52c7-447e-bf0c-196249872597, Masters,14
e3218b4d-54a7-4baa-b73e-0c4ea4159435, Masters,14
9ef24d7e-61d3-48aa-8889-f21a3f56e093, HS-grad,9
, Some-college,10
4011fdce-f316-4ede-8477-570d1bbba2e0, HS-grad,9
70f21bcc-45e9-4f46-a526-72804e2e7c7e, Masters,14
dd74e8b6-1ede-4ca3-b2b7-fba2172eafb7, HS-grad,9
4d4a9a29-4d4c-44fe-be48-213a293e1f13, 5th-6th,3
59407926-5c1e-424e-be6c-823ca9026e71, Some-college,10
97d7c89e-1299-4496-8264-98d46d3285cd, HS-grad,9
a80f55e0-f2c3-4353-a575-5a8afd6aa474, HS-grad,9
8041ef86-05b5-4c1f-9bbe-115e8b96691c, Assoc-voc,11
5de5fdd5-5e7c-44fb-84ee-43265026c2ad, Some-college,10
09cddc75-8ce0-49f3-8831-fcd0af12efb7, Bachelors,13
51c9bb3b-39f6-425b-bd48-bedbf979c144, HS-grad,9
933e4530-a477-4b41-af16-669bd041416a, HS-grad,9
, Bachelors,13
5f8c6c5f-b01a-46bc-a23c-1c83d917eabf, 10th,6
aa1df10c-c2d4-400e-af28-8b7999ed5d31, Bachelors,13
7bf8dff5-6779-4f03-bc12-3df862244ce3, Assoc-acdm,12
f4bc5734-2905-475a-ae8e-cf3b9766c626, Bachelors,13
4b738c9e-c672-42f8-b4eb-7b38df9393d2, Assoc-acdm,12
b607c5dd-9b43-47e1-8d71-6bffb1171dbb, 10th,6
6f8b00c4-4c10-4df2-9e15-25838bab2bda, HS-grad,9
ee343658-a05c-4020-9051-34e39a289eff, Assoc-voc,11
b8cd1a12-a177-4805-902f-a33668142ff0, Assoc-acdm,12
b207df33-caf1-4eed-859b-dac846dc12db, Some-college,10
7266a300-ceb2-4778-af7b-f4cd5a81fe8f, Some-college,10
ea5dcad4-4b2f-4d3d-8adc-40d46148a077, 9th,5
fbc4acbe-9964-485b-a30c-4635ae566f63, HS-grad,9
4156538d-620d-4ad9-a4e4-cecc8447cb1c, Bachelors,13
3afe8fce-9296-44aa-958f-b0bca8226d85, 10th,6
7f2fb82f-d8ab-42ad-9a6d-a38399fe26ac, Some-college,10
885e3865-cfec-42c9-9118-287076429dc5, Some-college,10
b592d67c-8302-4489-bd95-e2edc07a8305, Some-college,10
44caccd6-618d-4fc5-a63d-f9ec57a492e0, Some-college,10
, HS-grad,9
e3442776-ece2-4308-ae38-71103895f6fd, Some-college,10
029d46ac-18b4-45d4-9523-320868e391ab, 7th-8th,4
d3ba5026-da30-4a98-9a40-b5ec6909d76f, HS-grad,9
59240fd3-685a-4a98-9287-0d653c5d4b3f, Some-college,10
2cf72a43-f665-4915-816a-f5fee370128e, HS-grad,9
e4d7e0e0-92be-4b96-b710-9c1af3d8695a, Some-college,10
6cc810a5-1784-4e24-8279-724b282921bc, Some-college,10
a143728e-88ba-4f32-a03b-5c67b7204929, Masters,14
1e23eff8-5766-47c9-86de-4f2fec48f939, Bachelors,13
b3e2ce9e-5402-42ec-a2c1-07a42c4c256b, HS-grad,9
c28c2913-657d-4373-9626-8c42abe8c005, Some-college,10
fae10dbd-7637-468a-a5a8-267b33a5a4ef, 5th-6th,3
c91e18d9-10a5-46fe-80a4-bf08cf4f8386, Some-college,10
acc5e609-f882-43b2-9d5e-d187a1992a54, HS-grad,9
f0bdf8a2-fce0-4b57-aa82-7c2ba25c50a8, Some-college,10
d4979fd7-e2a0-4a7b-b661-a2c25e2c943b, HS-grad,9
962e3118-9282-4543-82c2-68056d6433e5, 1st-4th,2
21107a56-5fad-47fe-afd1-773d7943dc69, Some-college,10
9b4672dd-20b2-4467-b1fd-90319a00662f, HS-grad,9
b221ff2b-117e-402a-9401-22e51ef21c86, 11th,7
b4e5fa3f-20f1-4964-a8eb-7aedbc80640c, 7th-8th,4
15be2c38-9619-42ce-adec-f17c9f231638, 10th,6
ab47dbea-af44-456f-acf9-3d576d143a95, Masters,14
6113399c-944f-4f97-bd0b-66aca2d09528, 11th,7
f368b22c-cff5-4c74-8158-96020303ab3b, Bachelors,13
f28b0978-7de7-4f2c-8afa-8abefa4f0df8, Masters,14
38734485-615c-40e8-b2b2-08d1a184b16f, HS-grad,9
83dd4a68-a8bc-4f96-a1cf-3ed871ab6d2c, 7th-8th,4
d001cc40-13be-43ca-9711-4fe5d3b23faa, Some-college,10
8bee2612-9ec0-4938-8f5b-5c50cd0bfea5, Bachelors,13
bcac43e4-b665-4238-8506-bea066b0ab65, HS-grad,9
5d8ae908-7b53-464a-bb16-1f353a8a0745, Prof-school,15
c0f1588c-94fa-4b63-b580-065ee569b86f, Bachelors,13
eda734d0-a18d-4cd0-a349-58016ab83304, HS-grad,9
23310870-e40f-4a35-8c41-25d00bbf84fa, HS-grad,9
eddc7b0d-aa7f-4163-8fd6-9d469b8665fb, HS-grad,9
44b5d536-f512-4f3c-b67a-e44aa0ec75aa, Some-college,10
b3cbf380-4bb0-44f0-a4df-47a5fb53bca1, 11th,7
d7f33196-b636-4415-9125-903d7b7f3780, HS-grad,9
ea4ed56e-c83a-4a42-b752-152f5ddb796c, Masters,14
cfa3b54e-21c0-4e65-ba3b-2568a2b9c86c, Bachelors,13
cc1204e8-c7c1-4444-834e-d6e71363372a, 12th,8
1d398e78-7247-472b-a4a7-89d61c262987, Bachelors,13
163cb5d3-b908-46eb-8fd3-b12ddf904503, HS-grad,9
e809a3c3-437b-4986-8e39-ffa1b85431d1, Some-college,10
f48bb400-0516-4b85-8e0f-759b2e5934b7, Some-college,10
96d382e3-4cb5-45d7-a3c8-bc14d30d79d1, 10th,6
b8ff9277-a2d0-43cd-8841-355ac85ee0d7, 11th,7
a6f6698d-62c1-4772-934b-338cee2d5f5a, HS-grad,9
9893d683-1f40-4e97-9ad3-9c5bd2953ca3, 11th,7
351a313f-46a6-4100-9cc9-d2ff1de1a8ab, Some-college,10
0b38346a-a944-490e-99eb-c3555cb86ee4, Assoc-voc,11
d1c2427d-ef50-4b3f-b6a5-9574a39a254a, Assoc-acdm,12
47fd8ffb-cb96-4c03-82a4-19446b43c21d, Doctorate,16
0e10fc49-ef47-4849-84cb-ecfa14e8d334, HS-grad,9
f6b5cbef-4c2f-4122-8c8a-1cc010ed7b8e, Some-college,10
69727327-2f7f-4ff4-90f9-36e556da1c51, Some-college,10
0a25c3d5-63bd-4311-98c0-c4f0065124e4, Some-college,10
1d36322f-7c94-4ec9-a45f-b36286a5a7ce, 11th,7
, Bachelors,13
7de5fd08-3638-45b2-9ed1-666f335e0e4d, Some-college,10
12b1962a-977f-4d45-9ca1-b1a95cdfb76b, Some-college,10
414da37b-438b-4834-9130-fefe4ebfdbf7, 11th,7
741c14d5-e9b4-4c7e-bac0-cf97f0ec1af5, Some-college,10
221aa00c-95db-4415-9f54-247baba87183, HS-grad,9
6fecb15f-f7e7-4320-827b-2a298b38be80, Assoc-acdm,12
d4470c5f-9573-4a2b-8f4d-0e38d409234f, 11th,7
4776c588-3738-4885-9441-fc277c2adf62, HS-grad,9
02d37704-b97a-402d-bbd7-da55564ff311, HS-grad,9
e5af94ca-c143-4809-8e11-ce70170b5da7, HS-grad,9
5a17b5ee-64a0-4814-b3d2-df741fed928c, HS-grad,9
99f9d4d8-eed5-4691-94d5-dd68c7f492ea, 10th,6
ea7379f7-53fd-44a1-bfcc-e9fc14c49696, Some-college,10
ab7cf377-664c-478b-8b40-fdc540664d7c, Masters,14
8cfeb511-a5f9-48dd-a234-5e0be6863404, Some-college,10
cd2c24d3-819b-4f7b-bc89-321f8f65788a, Bachelors,13
, Some-college,10
f55c2b68-55d6-4213-a8f6-481e53b55c6a, Bachelors,13
f5a0b586-3aa7-4643-841e-368e47cee2d8, Bachelors,13
c94d23d3-4824-4496-a8f2-0bf0817daa0a, HS-grad,9
0a877126-b422-4710-839d-8dceaf2d1f50, 10th,6
98e33f87-9138-4d90-9e9a-44aa4bdb4371, 10th,6
dba4c10c-e0a7-431d-8c29-cd51329952da, Bachelors,13
d44d74de-59d4-46a4-ba7b-62bcaffcc48a, Bachelors,13
f78f1428-9b34-4aaf-a961-95a611b66a23, HS-grad,9
976d3e3e-ed21-44d8-81ee-6af1d1d70be4, Bachelors,13
dd24b547-d20b-4a9d-b5b2-20254f6549eb, Bachelors,13
c48254ea-ac77-4041-93f0-2e34ddabd2ba, Some-college,10
7b2ff1a4-fc5f-4756-9c09-53c83dec3419, Bachelors,13
55e6a5d8-fe30-4cf4-9107-9e154da5eddf, Some-college,10
aeacba7b-e1b7-41d3-b060-3076abcca0dc, Preschool,1
f75c4a33-9e7a-4d00-81cb-32529b7a9eb4, 9th,5
92a98714-9b9f-4dea-8a1f-ddff41d27334, Bachelors,13
8e33a169-459b-4aa6-ac12-39f62144a601, HS-grad,9
c05b9f26-70e0-4a43-b071-c4c387bd4796, HS-grad,9
f7df8a08-8cd4-4e36-b6d2-d797bd815b27, Masters,14
eb20a86f-6ecb-4dea-9310-343c52800e70, Some-college,10
fcf7702b-85ef-43b4-bfbb-091f52ded8eb, HS-grad,9
1f5f6452-1542-4a20-aa6a-5420bc095fe8, Some-college,10
ea7b88cf-f668-4519-a415-e92cf120b380, 11th,7
8b5730ab-cb54-453a-a3ab-e3e3de18d474, Bachelors,13
71d2f94a-6ab9-4131-8fa0-a5809ad72fac, Some-college,10
aad829be-5402-422b-bd6b-6da67779d048, Masters,14
b8d3f334-74d9-417f-9ab8-9a5bba2da539, 9th,5
0eba94fb-2129-49dd-9072-a171750e4bcb, HS-grad,9
9e0e954c-4128-4004-a9c1-aff5a192e321, HS-grad,9
399be458-1939-4611-b6fd-c45dc0d9c2c8, HS-grad,9
ac14f0e3-2fff-4d4e-b387-5ba2e0f6db2f, Some-college,10
bf87bf60-a747-4809-ad50-c616ab5c76a4, Some-college,10
c91c4e8b-f848-413d-94a4-c0b9dd74fda3, Some-college,10
2d2be8b0-d73c-477c-b7a2-803525ebee55, HS-grad,9
7c393c4b-7d4b-460e-a9c1-a1bac605b623, Masters,14
6bb171dc-4020-415e-88c4-9adde1257a3b, Bachelors,13
aad3025d-cffa-4350-8c95-e3f95d5b7bc1, HS-grad,9
6c51bdfa-2408-43ca-8e06-2cc838e578ae, Bachelors,13
7acbdfc0-0d4f-4aa4-97d9-b698725d8476, 11th,7
f1e48ae3-58c0-4eb8-8def-c61442faa52b, HS-grad,9
dfaf901d-3758-418e-b5ac-a551a5a799cd, Assoc-acdm,12
3b73c6a2-5464-4d32-8510-4f644c8c9f3f, Bachelors,13
3631a924-38c7-4417-96fa-39d12b4a3c40, HS-grad,9
fb8962e3-fe0a-485a-b865-26434b76a529, Masters,14
2e49d9ef-f78e-4ed6-9030-19aa5a0b938d, HS-grad,9
a58506bf-f8c2-4c02-b812-3c1d84570974, HS-grad,9
8fd445f0-c46e-43fc-b62e-cfd54b21edbb, Bachelors,13
9e306034-5f79-40ba-b45b-9e0b90357a17, Assoc-acdm,12
ca3ce2ea-8906-4bbe-9770-94c4578ba0a3, HS-grad,9
a1c38930-7035-48f8-8e1d-eb0f38ede798, HS-grad,9
091e8396-29ab-40bd-917c-066dbbf25b72, Some-college,10
c4a07b1d-b33a-40d8-b0c9-6799bfaad53e, Bachelors,13
6a184bbd-13df-4c6f-b12e-bba130144efa, Masters,14
e9020fe7-9b4e-4e70-b870-e17ae0ab85f0, Bachelors,13
379db60f-bb15-4316-bec8-ded2496911c7, Some-college,10
16d8f4e5-1730-4fcf-a55c-3d15195bae0d, Some-college,10
e574d1a9-682e-405e-9a51-5b1b17ceedd1, Assoc-voc,11
7623314b-02f9-481b-bbec-7ef290417032, HS-grad,9
3c704c49-c217-4c40-b3fc-e91ba1055fd5, HS-grad,9
f69fd2e1-cf52-4d07-80fa-73af2a366dcc, HS-grad,9
7c2a3bd5-ef7f-4813-a08f-865d6005a93f, Assoc-voc,11
e5c86e81-f813-4d30-8790-5c3b18ed1340, Some-college,10
5d08dcb5-b4c0-433a-841c-bff594a338e6, 11th,7
ced9f5c8-3dea-414f-9bb9-8ab25e7d751e, Prof-school,15
6c146abd-2177-428f-ae68-7e6e18741f4f, HS-grad,9
3213b4a9-623d-48c6-b1b6-b0105d1f9803, Assoc-acdm,12
de1ac767-ad33-43e6-8264-815ba64a95e8, Some-college,10
5c9a0d82-2da3-4c2b-b635-a29812c7165f, Masters,14
f33beec4-f2f7-446a-832f-706e95878f03, 11th,7
65095588-429b-4e1e-b6f3-4ea9e20d815c, HS-grad,9
fcfe7ded-90e5-4d25-a19d-b0040fcad38d, Prof-school,15
69db9a89-1128-4894-bcc0-ca9d195460d4, Assoc-acdm,12
990d034c-aef8-4b5e-9a44-c3bcd7f569a4, Masters,14
f075ab6a-297e-49b6-8ba9-c3e27093517f, Assoc-acdm,12
c4eb8bf6-b15d-495a-aa5b-e741f1f44b86, HS-grad,9
00a137e7-e0a5-458c-bae6-1a3c8cedf11b, HS-grad,9
e3cdfa34-a1fa-4eb8-9932-91592025215f, Bachelors,13
6592ed89-8330-477d-a8c8-0e0cc72cf809, Masters,14
ca930c9f-1ccc-4f47-9c6e-8b50d91bc291, HS-grad,9
ad58f244-e28a-4f56-a9db-4353ac04c0eb, HS-grad,9
7558afe6-6195-4dd8-b502-57685d458701, Bachelors,13
95312ed5-c96f-491e-a2c4-232bc1d9a612, Bachelors,13
2bb3b68b-2d89-46f2-a127-8865998245ee, 5th-6th,3
be91f59d-1fbe-4dc7-aa45-c282c90d32e5, Bachelors,13
, HS-grad,9
c2300ce3-00d5-46ea-a404-fbda1f47375f, HS-grad,9
fa15117a-469f-4a4b-acfd-ea955605357c, HS-grad,9
58df1fad-fc01-4f91-b9d5-abaab3a954e9, Some-college,10
dbafa5ea-a84e-4d72-bb7a-38b9abaea1fd, HS-grad,9
db7129f5-57ae-4afa-bd00-3b3ceae2fad7, HS-grad,9
2f39d9e8-856e-4afc-888f-8b07e5f7f369, Masters,14
e07a8ce9-0aed-474d-ab95-6e2da35972fe, Bachelors,13
6f8edb45-4992-4671-9b90-9264319ae21b, HS-grad,9
52abbb48-56fa-436f-8598-c40d4542c2e3, HS-grad,9
6d3fc980-0297-477f-89fb-8d6c0a6d58dd, Bachelors,13
3287846a-6110-46af-85d1-54b5f2330517, HS-grad,9
32791a27-09ee-43a1-be00-570a2ae333f7, Some-college,10
3cc3c838-9d95-4d75-ac56-151b22497192, HS-grad,9
0e2fd5fb-a191-4c49-896c-f3829c58d4c3, Bachelors,13
8f4cbe41-7741-44e1-9ed7-c3cadf13f740, 10th,6
14f5af75-e39a-4751-afea-46da5074cf4d, HS-grad,9
04c3a99a-cfb1-4283-bfdf-b82c26dd5091, Assoc-acdm,12
41cf66d5-e22c-4979-a460-e1879c87e483, HS-grad,9
740f719b-3286-49f5-8734-73f414ee79a6, HS-grad,9
8846de33-7cd1-4772-bed6-7eb921df4862, HS-grad,9
c2aaffa2-14f8-480c-9655-988ef0e4fe5b, Some-college,10
5481a944-ec06-4db8-95f0-5f91d4fb86fb, HS-grad,9
72dc3618-d14b-41d4-8e6f-7cdc89b8e726, Assoc-acdm,12
01fa30df-8a7b-4c6d-8640-e61dde84167f, HS-grad,9
9633b7bb-c090-4bc1-b4ee-700169e44044, Bachelors,13
00342276-e7d6-4d22-a6c0-f1f10b7786f8, HS-grad,9
931f20ab-a3a3-4717-9fa4-91aba8a8123c, HS-grad,9
5b3cf91a-599d-41f4-a7bc-4b6d4130f2bd, HS-grad,9
537c2505-4b9f-4578-9c08-58d7354939a2, Masters,14
f0ff6776-1f92-4e03-a3c3-89f5f7c4c1a7, Bachelors,13
e4769c17-a26d-49ba-a688-8965fe41808f, HS-grad,9
a68b5992-d5fc-454f-8592-5768447e834d, Some-college,10
895c1610-619f-4499-b08f-814e01351773, Some-college,10
044e5696-fc4a-416d-849d-fe7d79bf49aa, HS-grad,9
, 11th,7
c4fa3811-8c07-46ab-8bcd-2899a48b90ab, 9th,5
ff48b081-e239-46f6-91bb-0ecfcf80a47f, 10th,6
4a9b4c12-0cd4-4d07-bf6c-2a7bf8c43063, HS-grad,9
314a0f6e-19ab-4bd0-8278-4853e5938754, 5th-6th,3
e86b9a85-65e5-48a1-b08d-66bc373d5b29, Some-college,10
9d0fa694-9350-4921-abc4-d6ea3c1e22ef, Bachelors,13
9ca6f75d-6856-42ad-aae0-ec38c0c3d7da, Masters,14
f0b354ad-4d43-40b2-bf85-07a01aeebf81, Some-college,10
28b6f922-a543-4da3-9044-03e519ce74a5, Bachelors,13
e9128c61-d377-4225-8a11-7954db3294b6, HS-grad,9
9cdb7f42-dcc7-4c02-9590-2c11474c7ee5, HS-grad,9
, Bachelors,13
0a602af8-4167-43c2-803f-7ef9f9e74cf0, HS-grad,9
a6d87d82-53f0-4464-87f4-9ea32bcd10da, Some-college,10
7aebcd42-6e62-40f6-91f4-b5070eb17170, Prof-school,15
604231fa-4b7e-4d5a-8e69-fcb5117e914e, Assoc-acdm,12
b921d427-b353-4fd0-b018-a6cbb6f94c6d, 9th,5
c96b6284-d59d-4371-8962-da2fc3dcaf0c, 11th,7
cb82cf27-becd-4ecd-8afe-fb336bc503ba, Some-college,10
d721d03d-a2bb-4298-adcf-c8f0a61d680d, Some-college,10
56762b8f-3652-4b20-aa30-748154d19bed, HS-grad,9
3ee80458-269b-488c-b2e8-1b379b5197c4, Assoc-voc,11
efcd13ac-f594-4193-b103-5d14eda7d616, Some-college,10
64297636-1c55-47c5-b198-a73857bb2898, HS-grad,9
ce74e667-0fa5-4f9c-86bf-ee1087c05d68, 7th-8th,4
98986aba-f3b6-4a61-b41f-907ff85db219, HS-grad,9
6381b589-09de-4293-afd5-12bf6b7c3f35, Bachelors,13
4acbb929-5f1c-4539-abdb-006686205df9, HS-grad,9
f5e21742-8816-478c-ab7e-733bfe49baf9, HS-grad,9
a5e09c8b-622b-4e23-b903-81b669705658, Some-college,10
5bb9d5b5-c132-4e06-afb0-9afcfe132f0d, Bachelors,13
0a912406-a56d-400b-aaa1-8d686f60c832, HS-grad,9
3b47702f-36dd-4bdd-a0ac-7f4eaaeff66f, Bachelors,13
0cf7bf72-2306-4255-80bc-35d5d4646132, 5th-6th,3
21c20c15-4424-4b17-abd0-9010b163ad6e, Some-college,10
796c96c7-aa80-4dc5-b038-edff5e326df8, Some-college,10
e5e1e8f8-e07c-455f-baa0-406735d4c40d, Assoc-acdm,12
e6b1f94a-137d-4ac9-9f97-c303b4392d60, Some-college,10
c9dc3e92-970a-4524-8cd2-460fcfd5a15b, Masters,14
3353afa3-aa94-426a-9453-ca36a6feb326, Some-college,10
25a7e1a4-3ea9-49e7-91ca-223c97e3d52f, HS-grad,9
70fbf1a9-1b91-474c-932a-5278be703b55, Some-college,10
94defcbb-e633-4faa-b5d1-935f0ccb3e26, Some-college,10
7d86b300-4ee3-4558-ad30-0351784ca1aa, HS-grad,9
b2761777-bd0e-4101-aa97-dd54019da58e, Some-college,10
a8b8f97b-df16-4fee-84e1-63611c4ea05f, HS-grad,9
1039971e-4b3b-44dd-9b84-25a42f968668, Bachelors,13
afe93a7c-4a96-4a4b-bd6c-14b4e0fc7e26, Some-college,10
de075678-76ac-4b7c-95c7-4e93e43ec5c0, Some-college,10
5f44da9f-c9d8-4ead-99bd-58b426deec2a, Some-college,10
e0dab1c8-0577-41a8-b413-9a75c9fc28b8, HS-grad,9
bb362038-4787-421e-b7d2-e59420075115, 11th,7
f32a27c4-8978-4c3e-ac84-5f94a26db921, Some-college,10
a0f941ac-f06c-4c94-be39-c74c65cfd536, Some-college,10
47d88367-d2d9-4ba4-9a1d-1da61bb59d24, HS-grad,9
8bcfef78-8ea8-4750-9c1a-3643a113b320, 5th-6th,3
cb5dbd5d-da6e-4772-b491-5dc87a989b71, HS-grad,9
1e3c9656-7adf-466d-8c51-80f1dadf696d, Bachelors,13
6773a4d5-d9e0-4206-a15b-a06735f3df44, Some-college,10
ef126573-761f-4b32-bd5e-79fc797e9229, 9th,5
6dacaa74-f37e-4123-a30e-bd60dc796670, HS-grad,9
1ee50c12-dc44-4d25-bc31-fb865ab6b629, Bachelors,13
f0d23b9e-77aa-4166-81c5-fd1797c8da6d, HS-grad,9
d2b10cc1-ab89-4d79-a895-52ce9e023d3f, HS-grad,9
cc0b8769-97ee-45bf-865f-2f5070754049, Masters,14
37a424b0-b3d2-458a-90e1-0f88975dbf85, 11th,7
a668cff3-ff14-425c-b200-4217adffea78, Assoc-acdm,12
1feaa5f1-994f-4104-9740-038a6c9eb21b, Some-college,10
3987c3a5-78c0-4f04-b63d-d1f4a05d57f7, 5th-6th,3
86d7ca05-ed3c-4173-8083-b26e8dd027db, Assoc-acdm,12
a58090b7-5957-416e-aa80-d6ee374841a1, Some-college,10
5bbe1f82-81ec-4a60-9e3d-5967fed6eab0, Bachelors,13
b1e161c1-b33a-4c83-8609-d5312f4847c2, HS-grad,9
75b4ce98-671c-449b-befc-fa5806a74442, HS-grad,9
0c4c1fa9-6215-48d1-9513-d2538ddc792a, 1st-4th,2
5a535d12-b930-4f11-b884-e43e463126c0, Some-college,10
711df6fa-d6b8-481b-ac4f-4bcb36b0a57e, Bachelors,13
725f451a-6674-41da-b8da-df9d705dd3dc, 11th,7
c3eb8407-4c2c-4599-9c15-70ffd1948128, HS-grad,9
dcf20c41-9a69-41f0-b695-195be21e174f, 1st-4th,2
eaa4b167-94c7-4b37-b977-c43e5c319ed9, Bachelors,13
27445882-adb6-40b8-87db-8a37c75806bb, Masters,14
874665ce-1be4-457c-b8ce-46dbbdb8c4fc, Some-college,10
76e70a1e-f6d0-47aa-b9bf-774e7b87117c, Assoc-acdm,12
52f9a1f8-7126-426e-8a5a-8d84656a55a0, HS-grad,9
7bea42b2-5eda-4e0a-b8fa-bc04906ff145, Bachelors,13
9bfb735b-7ea6-4b25-b361-1e26a4d8da7f, Bachelors,13
, Some-college,10
a7fdd1b3-6759-4d06-8a1b-77f63270b618, HS-grad,9
29f0658c-9d86-4cdc-8dab-971f7bb98eb9, Bachelors,13
66a03cb7-93bb-4387-94d2-afc1204fcdfc, Some-college,10
c542cbe4-80d3-4a18-b686-f84975c4f063, HS-grad,9
, HS-grad,9
660db17f-1f9c-46d5-aa8a-318d3033449f, Masters,14
ef304ec0-072d-4e35-983f-aca6f02bd423, HS-grad,9
592571b9-9e99-49ee-a7ed-102ed1b2c87c, Some-college,10
b15ba76e-1e3f-4a5b-a58a-67ca73a368f7, HS-grad,9
12841cb2-546f-47e9-a2c6-64f8040c4acc, 11th,7
a1f22c72-a285-475a-b21d-39e61d711c44, Some-college,10
8f3c91c7-fe77-435f-8ad0-7ad62e4df0d1, Bachelors,13
52afcfa0-d5bb-417d-86b9-dcbca59bd239, Bachelors,13
a2c03256-0d23-42f1-b0bb-f6b0401312aa, Some-college,10
ad1bca9c-da41-47e6-b812-83e6807f28f1, Some-college,10
5c52085c-4993-4ccf-8242-3a1f3528af73, Some-college,10
ad2c7f33-e2fd-48fa-8ab1-83f9148e862e, Assoc-voc,11
3122156a-3e59-4092-aa41-098bfb4a0fae, Some-college,10
